"","Well","replno","smpltp","templvol","QtyID","WellType","Replicate","ThresholddRn","CtdRn","Quantitycopies","RSqdRn","SlopedRn","qpcrno","MONISprojectno","AssayID","spcabbr","plateno","qpcrrundate","Conc","Species","Sample_Name","Ct","MST_sample_number","Bemaerkn","conc_qubit_ng_uL","Dato.for.ekstraktion","dato_80C","Dato_for_indsml","Dato_inds","Dyb_lagd01","Dyb_Str_m","Ekstraktionsnummer","Elueringvolumen.AE.buffer.uL","Inst","lokalitet_vanda","Lok_omr01","lok_pos_lat","lok_pos_lon","max_Dyb","MST.nummer","MST.n_Dinds","MSTno_di","MST_STEXno","Navn_Inds","Noter2","skib","smplNoSTEX","Sub_Nmb_for_extraction","Temp_Inds","U_Pr_Nr","vandsoejllagd","Vwf_mL","wdt","smpl_day","smpl_mnt","smpl_yea","init_concentration","int_concentation","st_idx","species_idx","sp_st_idx","pres"
"1782","F12",30,"MST2021-062","3uL","QtyorID","Unknown",30,0.0494,"39.98","2.21",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",2.21,"Hemsan","MST2021-062",39.98,"MST2021062",NA,"19","2022-feb-01","2021-05-21","2021-05-21","2021-05-21","12",1,"MST-SX25",400,"MSTFYN",95600002,"95600002_FYN6300043",54.9975833333333,10.1654166666667,361,"MST2021062","MST2021062_2021-05-21","MST2021062::2021-05-21","MST2021062STEX25_10","janeRobertsen",NA,"Frigg","MST2021062STEX25_10","25_10",112.2,"MST2021062","ja",1400,FALSE,21,5,2021,NA,NA,34,8,370,1
"1783","G04",15,"MST2021-081","3uL","QtyorID","Unknown",15,0.0494,"NoCt","NoCt",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",0,"Hemsan","MST2021-081",0,"MST2021081","RIB1510007","3.54","2021-nov-24","2021-09-21","2021-09-20","2021-09-20",NA,1,"MST-SX21",400,"Sydjylland",91500007,"Soenderhooest",55.3375166666667,8.35012777777778,63,"MST2021081","MST2021081_2021-09-20","MST2021081::2021-09-20","MST2021081STEX21_22","LasseoerstedJensen",NA,"Haig","MST2021081STEX21_22","21_22",16,"MST2021081","nej",1300,FALSE,20,9,2021,NA,NA,41,8,377,0
"1784","G05",15,"MST2021-081","3uL","QtyorID","Unknown",15,0.0494,"NoCt","NoCt",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",0,"Hemsan","MST2021-081",0,"MST2021081","RIB1510007","3.54","2021-nov-24","2021-09-21","2021-09-20","2021-09-20",NA,1,"MST-SX21",400,"Sydjylland",91500007,"Soenderhooest",55.3375166666667,8.35012777777778,63,"MST2021081","MST2021081_2021-09-20","MST2021081::2021-09-20","MST2021081STEX21_22","LasseoerstedJensen",NA,"Haig","MST2021081STEX21_22","21_22",16,"MST2021081","nej",1300,FALSE,20,9,2021,NA,NA,41,8,377,0
"1785","G06",15,"MST2021-081","3uL","QtyorID","Unknown",15,0.0494,"NoCt","NoCt",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",0,"Hemsan","MST2021-081",0,"MST2021081","RIB1510007","3.54","2021-nov-24","2021-09-21","2021-09-20","2021-09-20",NA,1,"MST-SX21",400,"Sydjylland",91500007,"Soenderhooest",55.3375166666667,8.35012777777778,63,"MST2021081","MST2021081_2021-09-20","MST2021081::2021-09-20","MST2021081STEX21_22","LasseoerstedJensen",NA,"Haig","MST2021081STEX21_22","21_22",16,"MST2021081","nej",1300,FALSE,20,9,2021,NA,NA,41,8,377,0
"1786","G07",23,"MST1028","3uL","QtyorID","Unknown",23,0.0494,"NoCt","NoCt",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",0,"Hemsan","MST1028",0,"MST1028",NA,"7.15","2022-jan-06","2021-03-26","2021-03-15","2021-03-15","17",282,"MST-SX23",400,"MSTSYD",95700008,"FFSB0011",54.8341666666667,9.81666666666667,292,"MST1028","MST1028_2021-03-15","MST1028::2021-03-15","MST1028STEX23_11","RasmusBillegrav",NA,"LivII",NA,"23_11",27.8,"MST1028","ja",1600,FALSE,15,3,2021,NA,NA,4,8,340,0
"1787","G08",23,"MST1028","3uL","QtyorID","Unknown",23,0.0494,"NoCt","NoCt",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",0,"Hemsan","MST1028",0,"MST1028",NA,"7.15","2022-jan-06","2021-03-26","2021-03-15","2021-03-15","17",282,"MST-SX23",400,"MSTSYD",95700008,"FFSB0011",54.8341666666667,9.81666666666667,292,"MST1028","MST1028_2021-03-15","MST1028::2021-03-15","MST1028STEX23_11","RasmusBillegrav",NA,"LivII",NA,"23_11",27.8,"MST1028","ja",1600,FALSE,15,3,2021,NA,NA,4,8,340,0
"1788","G09",23,"MST1028","3uL","QtyorID","Unknown",23,0.0494,"NoCt","NoCt",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",0,"Hemsan","MST1028",0,"MST1028",NA,"7.15","2022-jan-06","2021-03-26","2021-03-15","2021-03-15","17",282,"MST-SX23",400,"MSTSYD",95700008,"FFSB0011",54.8341666666667,9.81666666666667,292,"MST1028","MST1028_2021-03-15","MST1028::2021-03-15","MST1028STEX23_11","RasmusBillegrav",NA,"LivII",NA,"23_11",27.8,"MST1028","ja",1600,FALSE,15,3,2021,NA,NA,4,8,340,0
"1789","G10",31,"MST2021-051","3uL","QtyorID","Unknown",31,0.0494,"NoCt","NoCt",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",0,"Hemsan","MST2021-051",0,"MST2021051",NA,"22.5","2022-feb-01","2021-06-10","2021-06-04","2021-06-04",NA,1,"MST-SX25",400,"MSTNJL",93730002,"93730002_VIB3708_1",56.9543333333333,9.07075,7,"MST2021051","MST2021051_2021-06-04","MST2021051::2021-06-04","MST2021051STEX25_16","RasmusBillegrav",NA,"Frigg","MST2021051STEX25_16","25_16",150.8,"MST2021051","nej",1700,FALSE,4,6,2021,NA,NA,30,8,366,0
"1790","G11",31,"MST2021-051","3uL","QtyorID","Unknown",31,0.0494,"NoCt","NoCt",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",0,"Hemsan","MST2021-051",0,"MST2021051",NA,"22.5","2022-feb-01","2021-06-10","2021-06-04","2021-06-04",NA,1,"MST-SX25",400,"MSTNJL",93730002,"93730002_VIB3708_1",56.9543333333333,9.07075,7,"MST2021051","MST2021051_2021-06-04","MST2021051::2021-06-04","MST2021051STEX25_16","RasmusBillegrav",NA,"Frigg","MST2021051STEX25_16","25_16",150.8,"MST2021051","nej",1700,FALSE,4,6,2021,NA,NA,30,8,366,0
"1791","G12",31,"MST2021-051","3uL","QtyorID","Unknown",31,0.0494,"NoCt","NoCt",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",0,"Hemsan","MST2021-051",0,"MST2021051",NA,"22.5","2022-feb-01","2021-06-10","2021-06-04","2021-06-04",NA,1,"MST-SX25",400,"MSTNJL",93730002,"93730002_VIB3708_1",56.9543333333333,9.07075,7,"MST2021051","MST2021051_2021-06-04","MST2021051::2021-06-04","MST2021051STEX25_16","RasmusBillegrav",NA,"Frigg","MST2021051STEX25_16","25_16",150.8,"MST2021051","nej",1700,FALSE,4,6,2021,NA,NA,30,8,366,0
"1792","H04",16,"MST2021-044","3uL","QtyorID","Unknown",16,0.0494,"NoCt","NoCt",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",0,"Hemsan","MST2021-044",0,"MST2021044","RIB1510007","2.62","2021-dec-08","2021-05-20","2021-05-19","2021-05-19",NA,1,"MST-SX22",400,"Sydjylland",91500007,"Soenderhooest",55.3375166666667,8.35012777777778,55,"MST2021044","MST2021044_2021-05-19","MST2021044::2021-05-19","MST2021044STEX22_11","LasseoerstedJensen",NA,"Haig","MST2021044STEX22_11","22_11",11,"MST2021044","nej",1200,FALSE,19,5,2021,NA,NA,28,8,364,0
"1793","H05",16,"MST2021-044","3uL","QtyorID","Unknown",16,0.0494,"NoCt","NoCt",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",0,"Hemsan","MST2021-044",0,"MST2021044","RIB1510007","2.62","2021-dec-08","2021-05-20","2021-05-19","2021-05-19",NA,1,"MST-SX22",400,"Sydjylland",91500007,"Soenderhooest",55.3375166666667,8.35012777777778,55,"MST2021044","MST2021044_2021-05-19","MST2021044::2021-05-19","MST2021044STEX22_11","LasseoerstedJensen",NA,"Haig","MST2021044STEX22_11","22_11",11,"MST2021044","nej",1200,FALSE,19,5,2021,NA,NA,28,8,364,0
"1794","H06",16,"MST2021-044","3uL","QtyorID","Unknown",16,0.0494,"NoCt","NoCt",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",0,"Hemsan","MST2021-044",0,"MST2021044","RIB1510007","2.62","2021-dec-08","2021-05-20","2021-05-19","2021-05-19",NA,1,"MST-SX22",400,"Sydjylland",91500007,"Soenderhooest",55.3375166666667,8.35012777777778,55,"MST2021044","MST2021044_2021-05-19","MST2021044::2021-05-19","MST2021044STEX22_11","LasseoerstedJensen",NA,"Haig","MST2021044STEX22_11","22_11",11,"MST2021044","nej",1200,FALSE,19,5,2021,NA,NA,28,8,364,0
"1795","H07",24,"MST1027","3uL","QtyorID","Unknown",24,0.0494,"NoCt","NoCt",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",0,"Hemsan","MST1027",0,"MST1027",NA,"5.4","2022-feb-01","2021-03-26","2021-03-19","2021-03-19","95",155,"MST-SX25",400,"MSTFYN",96510125,"Sydfynskeoehav_BF11",55.0262,10.3685111111111,165,"MST1027","MST1027_2021-03-19","MST1027::2021-03-19","MST1027STEX25_15","RasmusBillegrav",NA,"LivII",NA,"25_15",42,"MST1027","ja",1500,FALSE,19,3,2021,NA,NA,3,8,339,0
"1796","H08",24,"MST1027","3uL","QtyorID","Unknown",24,0.0494,"42.41","3.525e-001",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",0.3525,"Hemsan","MST1027",42.41,"MST1027",NA,"5.4","2022-feb-01","2021-03-26","2021-03-19","2021-03-19","95",155,"MST-SX25",400,"MSTFYN",96510125,"Sydfynskeoehav_BF11",55.0262,10.3685111111111,165,"MST1027","MST1027_2021-03-19","MST1027::2021-03-19","MST1027STEX25_15","RasmusBillegrav",NA,"LivII",NA,"25_15",42,"MST1027","ja",1500,FALSE,19,3,2021,NA,NA,3,8,339,1
"1797","H09",24,"MST1027","3uL","QtyorID","Unknown",24,0.0494,"41.80","5.595e-001",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",0.5595,"Hemsan","MST1027",41.8,"MST1027",NA,"5.4","2022-feb-01","2021-03-26","2021-03-19","2021-03-19","95",155,"MST-SX25",400,"MSTFYN",96510125,"Sydfynskeoehav_BF11",55.0262,10.3685111111111,165,"MST1027","MST1027_2021-03-19","MST1027::2021-03-19","MST1027STEX25_15","RasmusBillegrav",NA,"LivII",NA,"25_15",42,"MST1027","ja",1500,FALSE,19,3,2021,NA,NA,3,8,339,1
"1798","H10",32,"MST2021-099","3uL","QtyorID","Unknown",32,0.0494,"NoCt","NoCt",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",0,"Hemsan","MST2021-099",0,"MST2021099",NA,"5.4","2022-jan-11","2021-08-25","2021-08-24","2021-08-24","3",1,"MST-SX24",400,"MSTOJL",94400007,"94400007_ARH170006",56.1544166666667,10.3166972222222,16,"MST2021099","MST2021099_2021-08-24","MST2021099::2021-08-24","MST2021099STEX24_19","RasmusBillegrav",NA,"Frigg","MST2021099STEX24_19","24_19",175.1,"MST2021099","ja",1500,FALSE,24,8,2021,NA,NA,47,8,383,0
"1799","H11",32,"MST2021-099","3uL","QtyorID","Unknown",32,0.0494,"39.32","3.65",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",3.65,"Hemsan","MST2021-099",39.32,"MST2021099",NA,"5.4","2022-jan-11","2021-08-25","2021-08-24","2021-08-24","3",1,"MST-SX24",400,"MSTOJL",94400007,"94400007_ARH170006",56.1544166666667,10.3166972222222,16,"MST2021099","MST2021099_2021-08-24","MST2021099::2021-08-24","MST2021099STEX24_19","RasmusBillegrav",NA,"Frigg","MST2021099STEX24_19","24_19",175.1,"MST2021099","ja",1500,FALSE,24,8,2021,NA,NA,47,8,383,1
"1800","H12",32,"MST2021-099","3uL","QtyorID","Unknown",32,0.0494,"NoCt","NoCt",0.988,-3.041,"qpcr956","MONIS6","AssID26","Hemsan","plt01","qpcrrundate20220818",0,"Hemsan","MST2021-099",0,"MST2021099",NA,"5.4","2022-jan-11","2021-08-25","2021-08-24","2021-08-24","3",1,"MST-SX24",400,"MSTOJL",94400007,"94400007_ARH170006",56.1544166666667,10.3166972222222,16,"MST2021099","MST2021099_2021-08-24","MST2021099::2021-08-24","MST2021099STEX24_19","RasmusBillegrav",NA,"Frigg","MST2021099STEX24_19","24_19",175.1,"MST2021099","ja",1500,FALSE,24,8,2021,NA,NA,47,8,383,0
"1801","A04",9,"MST2021-058","3uL","QtyorID","Unknown",9,0.0515,"NoCt","NoCt",0.97,-2.948,"qpcr957","MONIS6","AssID26","Hemsan","plt02","qpcrrundate20220818",0,"Hemsan","MST2021-058",0,"MST2021058",NA,"3.7","2021-nov-24","2021-09-03","2021-08-30","2021-08-30","17",1,"MST-SX21",400,"MSTOJL",94300001,"94300001_VEJ0006870",55.6743833333333,10.0845083333333,194,"MST2021058","MST2021058_2021-08-30","MST2021058::2021-08-30","MST2021058STEX21_13","KRISTIANMCGREGOR",NA,"Frigg","MST2021058STEX21_13","21_13",100.7,"MST2021058","ja",1500,FALSE,30,8,2021,NA,NA,33,8,369,0
"1802","A05",9,"MST2021-058","3uL","QtyorID","Unknown",9,0.0515,"NoCt","NoCt",0.97,-2.948,"qpcr957","MONIS6","AssID26","Hemsan","plt02","qpcrrundate20220818",0,"Hemsan","MST2021-058",0,"MST2021058",NA,"3.7","2021-nov-24","2021-09-03","2021-08-30","2021-08-30","17",1,"MST-SX21",400,"MSTOJL",94300001,"94300001_VEJ0006870",55.6743833333333,10.0845083333333,194,"MST2021058","MST2021058_2021-08-30","MST2021058::2021-08-30","MST2021058STEX21_13","KRISTIANMCGREGOR",NA,"Frigg","MST2021058STEX21_13","21_13",100.7,"MST2021058","ja",1500,FALSE,30,8,2021,NA,NA,33,8,369,0
"1803","A06",9,"MST2021-058","3uL","QtyorID","Unknown",9,0.0515,"NoCt","NoCt",0.97,-2.948,"qpcr957","MONIS6","AssID26","Hemsan","plt02","qpcrrundate20220818",0,"Hemsan","MST2021-058",0,"MST2021058",NA,"3.7","2021-nov-24","2021-09-03","2021-08-30","2021-08-30","17",1,"MST-SX21",400,"MSTOJL",94300001,"94300001_VEJ0006870",55.6743833333333,10.0845083333333,194,"MST2021058","MST2021058_2021-08-30","MST2021058::2021-08-30","MST2021058STEX21_13","KRISTIANMCGREGOR",NA,"Frigg","MST2021058STEX21_13","21_13",100.7,"MST2021058","ja",1500,FALSE,30,8,2021,NA,NA,33,8,369,0
"1804","A07",17,"MST2021-039","3uL","QtyorID","Unknown",17,0.0515,"NoCt","NoCt",0.97,-2.948,"qpcr957","MONIS6","AssID26","Hemsan","plt02","qpcrrundate20220818",0,"Hemsan","MST2021-039",0,"MST2021039",NA,"2.72","2021-dec-08","2021-05-20","2021-05-07","2021-05-07","7m",1,"MST-SX22",400,"MST_NJL",93610032,"MariagerFjord",56.6626666666667,9.96678333333333,27,"MST2021039","MST2021039_2021-05-07","MST2021039::2021-05-07","MST2021039STEX22_08","PHELD_ALKRI",NA,"Sif","MST2021039STEX22_08","22_08",92.8,"MST2021039","ja",1800,FALSE,7,5,2021,NA,NA,25,8,361,0
"1805","A08",17,"MST2021-039","3uL","QtyorID","Unknown",17,0.0515,"NoCt","NoCt",0.97,-2.948,"qpcr957","MONIS6","AssID26","Hemsan","plt02","qpcrrundate20220818",0,"Hemsan","MST2021-039",0,"MST2021039",NA,"2.72","2021-dec-08","2021-05-20","2021-05-07","2021-05-07","7m",1,"MST-SX22",400,"MST_NJL",93610032,"MariagerFjord",56.6626666666667,9.96678333333333,27,"MST2021039","MST2021039_2021-05-07","MST2021039::2021-05-07","MST2021039STEX22_08","PHELD_ALKRI",NA,"Sif","MST2021039STEX22_08","22_08",92.8,"MST2021039","ja",1800,FALSE,7,5,2021,NA,NA,25,8,361,0
"1806","A09",17,"MST2021-039","3uL","QtyorID","Unknown",17,0.0515,"NoCt","NoCt",0.97,-2.948,"qpcr957","MONIS6","AssID26","Hemsan","plt02","qpcrrundate20220818",0,"Hemsan","MST2021-039",0,"MST2021039",NA,"2.72","2021-dec-08","2021-05-20","2021-05-07","2021-05-07","7m",1,"MST-SX22",400,"MST_NJL",93610032,"MariagerFjord",56.6626666666667,9.96678333333333,27,"MST2021039","MST2021039_2021-05-07","MST2021039::2021-05-07","MST2021039STEX22_08","PHELD_ALKRI",NA,"Sif","MST2021039STEX22_08","22_08",92.8,"MST2021039","ja",1800,FALSE,7,5,2021,NA,NA,25,8,361,0
"1807","A10",25,"MST2021-043","3uL","QtyorID","Unknown",25,0.0515,"NoCt","NoCt",0.97,-2.948,"qpcr957","MONIS6","AssID26","Hemsan","plt02","qpcrrundate20220818",0,"Hemsan","MST2021-043",0,"MST2021043","Dererkunenproevetilraadighed_proeve2erbortkommet","4.41","2021-dec-08","2021-05-20","2021-05-17","2021-05-17","4",1,"MST-SX22",400,"MSTSJL",93000001,"VSJ20925",56.1316666666667,11.1513361111111,48,"MST2021043","MST2021043_2021-05-17","MST2021043::2021-05-17","MST2021043STEX22_10","alkri_nifso",NA,"Sif","MST2021043STEX22_10","22_10",10.6,"MST2021043","ja",1500,FALSE,17,5,2021,NA,NA,27,8,363,0
"1808","A11",25,"MST2021-043","3uL","QtyorID","Unknown",25,0.0515,"NoCt","NoCt",0.97,-2.948,"qpcr957","MONIS6","AssID26","Hemsan","plt02","qpcrrundate20220818",0,"Hemsan","MST2021-043",0,"MST2021043","Dererkunenproevetilraadighed_proeve2erbortkommet","4.41","2021-dec-08","2021-05-20","2021-05-17","2021-05-17","4",1,"MST-SX22",400,"MSTSJL",93000001,"VSJ20925",56.1316666666667,11.1513361111111,48,"MST2021043","MST2021043_2021-05-17","MST2021043::2021-05-17","MST2021043STEX22_10","alkri_nifso",NA,"Sif","MST2021043STEX22_10","22_10",10.6,"MST2021043","ja",1500,FALSE,17,5,2021,NA,NA,27,8,363,0
"1809","A12",25,"MST2021-043","3uL","QtyorID","Unknown",25,0.0515,"NoCt","NoCt",0.97,-2.948,"qpcr957","MONIS6","AssID26","Hemsan","plt02","qpcrrundate20220818",0,"Hemsan","MST2021-043",0,"MST2021043","Dererkunenproevetilraadighed_proeve2erbortkommet","4.41","2021-dec-08","2021-05-20","2021-05-17","2021-05-17","4",1,"MST-SX22",400,"MSTSJL",93000001,"VSJ20925",56.1316666666667,11.1513361111111,48,"MST2021043","MST2021043_2021-05-17","MST2021043::2021-05-17","MST2021043STEX22_10","alkri_nifso",NA,"Sif","MST2021043STEX22_10","22_10",10.6,"MST2021043","ja",1500,FALSE,17,5,2021,NA,NA,27,8,363,0
"1810","B04",10,"MST2021-064","3uL","QtyorID","Unknown",10,0.0515,"NoCt","NoCt",0.97,-2.948,"qpcr957","MONIS6","AssID26","Hemsan","plt02","qpcrrundate20220818",0,"Hemsan","MST2021-064",0,"MST2021064","Breddegrad:56572400","2.96","2021-nov-24","2021-09-08","2021-09-02","2021-09-02","na",1,"MST-SX21",400,"MSTNJL",93730002,"93730002_VIB3708_1",56.954,9.05020833333333,76,"MST2021064","MST2021064_2021-09-02","MST2021064::2021-09-02","MST2021064STEX21_15","kristianmcgregor",NA,"Frigg","MST2021064STEX21_15","21_15",173.7,"MST2021064","nej",700,FALSE,2,9,2021,NA,NA,35,8,371,0
"1811","B05",10,"MST2021-064","3uL","QtyorID","Unknown",10,0.0515,"NoCt","NoCt",0.97,-2.948,"qpcr957","MONIS6","AssID26","Hemsan","plt02","qpcrrundate20220818",0,"Hemsan","MST2021-064",0,"MST2021064","Breddegrad:56572400","2.96","2021-nov-24","2021-09-08","2021-09-02","2021-09-02","na",1,"MST-SX21",400,"MSTNJL",93730002,"93730002_VIB3708_1",56.954,9.05020833333333,76,"MST2021064","MST2021064_2021-09-02","MST2021064::2021-09-02","MST2021064STEX21_15","kristianmcgregor",NA,"Frigg","MST2021064STEX21_15","21_15",173.7,"MST2021064","nej",700,FALSE,2,9,2021,NA,NA,35,8,371,0
"1812","B06",10,"MST2021-064","3uL","QtyorID","Unknown",10,0.0515,"NoCt","NoCt",0.97,-2.948,"qpcr957","MONIS6","AssID26","Hemsan","plt02","qpcrrundate20220818",0,"Hemsan","MST2021-064",0,"MST2021064","Breddegrad:56572400","2.96","2021-nov-24","2021-09-08","2021-09-02","2021-09-02","na",1,"MST-SX21",400,"MSTNJL",93730002,"93730002_VIB3708_1",56.954,9.05020833333333,76,"MST2021064","MST2021064_2021-09-02","MST2021064::2021-09-02","MST2021064STEX21_15","kristianmcgregor",NA,"Frigg","MST2021064STEX21_15","21_15",173.7,"MST2021064","nej",700,FALSE,2,9,2021,NA,NA,35,8,371,0
"1813","B07",18,"MST1054","3uL","QtyorID","Unknown",18,0.0515,"NoCt","NoCt",0.97,-2.948,"qpcr957","MONIS6","AssID26","Hemsan","plt02","qpcrrundate20220818",0,"Hemsan","MST1054",0,"MST1054",NA,"6.85","2022-jan-11","2021-05-31","2021-05-18","2021-05-18","38m",1,"MST-SX24",400,"MST_FYN",99000052,"DMU444_Arkona",55,13.3,48,"MST1054","MST1054_2021-05-18","MST1054::2021-05-18","MST1054STEX24_23","ALKRI_NIFSO",NA,"Sif",NA,"24_23",92,"MST1054","ja",1400,FALSE,18,5,2021,NA,NA,9,8,345,0
"1814","B08",18,"MST1054","3uL","QtyorID","Unknown",18,0.0515,"NoCt","NoCt",0.97,-2.948,"qpcr957","MONIS6","AssID26","Hemsan","plt02","qpcrrundate20220818",0,"Hemsan","MST1054",0,"MST1054",NA,"6.85","2022-jan-11","2021-05-31","2021-05-18","2021-05-18","38m",1,"MST-SX24",400,"MST_FYN",99000052,"DMU444_Arkona",55,13.3,48,"MST1054","MST1054_2021-05-18","MST1054::2021-05-18","MST1054STEX24_23","ALKRI_NIFSO",NA,"Sif",NA,"24_23",92,"MST1054","ja",1400,FALSE,18,5,2021,NA,NA,9,8,345,0
"1815","B09",18,"MST1054","3uL","QtyorID","Unknown",18,0.0515,"NoCt","NoCt",0.97,-2.948,"qpcr957","MONIS6","AssID26","Hemsan","plt02","qpcrrundate20220818",0,"Hemsan","MST1054",0,"MST1054",NA,"6.85","2022-jan-11","2021-05-31","2021-05-18","2021-05-18","38m",1,"MST-SX24",400,"MST_FYN",99000052,"DMU444_Arkona",55,13.3,48,"MST1054","MST1054_2021-05-18","MST1054::2021-05-18","MST1054STEX24_23","ALKRI_NIFSO",NA,"Sif",NA,"24_23",92,"MST1054","ja",1400,FALSE,18,5,2021,NA,NA,9,8,345,0
"1816","B10",26,"MST2021-076","3uL","QtyorID","Unknown",26,0.0515,"NoCt","NoCt",0.97,-2.948,"qpcr957","MONIS6","AssID26","Hemsan","plt02","qpcrrundate20220818",0,"Hemsan","MST2021-076",0,"MST2021076",NA,"7.4","2022-feb-01","2021-09-08","2021-09-02","2021-09-02","42",1,"MST-SX25",400,"MSTFYN",99000052,"DMU444",54.9996666666667,13.3,457,"MST2021076","MST2021076_2021-09-02","MST2021076::2021-09-02","MST2021076STEX25_04","alkri",NA,"Sif","MST2021076STEX25_04","25_04",17.5,"MST2021076","ja",1800,FALSE,2,9,2021,NA,NA,39,8,375,0
"1817","B11",26,"MST2021-076","3uL","QtyorID","Unknown",26,0.0515,"NoCt","NoCt",0.97,-2.948,"qpcr957","MONIS6","AssID26","Hemsan","plt02","qpcrrundate20220818",0,"Hemsan","MST2021-076",0,"MST2021076",NA,"7.4","2022-feb-01","2021-09-08","2021-09-02","2021-09-02","42",1,"MST-SX25",400,"MSTFYN",99000052,"DMU444",54.9996666666667,13.3,457,"MST2021076","MST2021076_2021-09-02","MST2021076::2021-09-02","MST2021076STEX25_04","alkri",NA,"Sif","MST2021076STEX25_04","25_04",17.5,"MST2021076","ja",1800,FALSE,2,9,2021,NA,NA,39,8,375,0
"1818","B12",26,"MST2021-076","3uL","QtyorID","Unknown",26,0.0515,"NoCt","NoCt",0.97,-2.948,"qpcr957","MONIS6","AssID26","Hemsan","plt02","qpcrrundate20220818",0,"Hemsan","MST2021-076",0,"MST2021076",NA,"7.4","2022-feb-01","2021-09-08","2021-09-02","2021-09-02","42",1,"MST-SX25",400,"MSTFYN",99000052,"DMU444",54.9996666666667,13.3,457,"MST2021076","MST2021076_2021-09-02","MST2021076::2021-09-02","MST2021076STEX25_04","alkri",NA,"Sif","MST2021076STEX25_04","25_04",17.5,"MST2021076","ja",1800,FALSE,2,9,2021,NA,NA,39,8,375,0
"1819","C04",11,"MST2021-079","3uL","QtyorID","Unknown",11,0.0515,"NoCt","NoCt",0.97,-2.948,"qpcr957","MONIS6","AssID26","Hemsan","plt02","qpcrrundate20220818",0,"Hemsan","MST2021-079",0,"MST2021079",NA,"7.6","2021-nov-24","2021-09-08","2021-09-06","2021-09-06","2",1,"MST-SX21",400,"MSTMJL",93740007,"93740007_VIB3727_1",56.6208333333333,9.06681944444444,51,"MST2021079","MST2021079_2021-09-06","MST2021079::2021-09-06","MST2021079STEX21_21","RasmusBillegrav",NA,"Frigg","MST2021079STEX21_21","21_21",173.5,"MST2021079","ja",1100,FALSE,6,9,2021,NA,NA,40,8,376,0
"1820","C05",11,"MST2021-079","3uL","QtyorID","Unknown",11,0.0515,"NoCt","NoCt",0.97,-2.948,"qpcr957","MONIS6","AssID26","Hemsan","plt02","qpcrrundate20220818",0,"Hemsan","MST2021-079",0,"MST2021079",NA,"7.6","2021-nov-24","2021-09-08","2021-09-06","2021-09-06","2",1,"MST-SX21",400,"MSTMJL",93740007,"93740007_VIB3727_1",56.6208333333333,9.06681944444444,51,"MST2021079","MST2021079_2021-09-06","MST2021079::2021-09-06","MST2021079STEX21_21","RasmusBillegrav",NA,"Frigg","MST2021079STEX21_21","21_21",173.5,"MST2021079","ja",1100,FALSE,6,9,2021,NA,NA,40,8,376,0
"1821","C06",11,"MST2021-079","3uL","QtyorID","Unknown",11,0.0515,"NoCt","NoCt",0.97,-2.948,"qpcr957","MONIS6","AssID26","Hemsan","plt02","qpcrrundate20220818",0,"Hemsan","MST2021-079",0,"MST2021079",NA,"7.6","2021-nov-24","2021-09-08","2021-09-06","2021-09-06","2",1,"MST-SX21",400,"MSTMJL",93740007,"93740007_VIB3727_1",56.6208333333333,9.06681944444444,51,"MST2021079","MST2021079_2021-09-06","MST2021079::2021-09-06","MST2021079STEX21_21","RasmusBillegrav",NA,"Frigg","MST2021079STEX21_21","21_21",173.5,"MST2021079","ja",1100,FALSE,6,9,2021,NA,NA,40,8,376,0
